,Test_Time (s),Cycle_Index,Voltage (V),Current (A),Cell_Temperature (C),Capacity
3675,9075.952000000001,3.0,3.2569999999999997,-0.55,15.834000000000001,0.8009090909090908
3676,9085.967,3.0,3.2560000000000002,-0.55,15.927,0.799090909090909
3677,9095.982,3.0,3.2560000000000002,-0.55,15.865,0.798181818181818
3678,9105.997,3.0,3.2560000000000002,-0.55,15.85,0.7963636363636362
3679,9116.011999999999,3.0,3.2560000000000002,-0.5489999999999999,15.927,0.7954545454545453
3680,9126.026999999998,3.0,3.2560000000000002,-0.55,15.927,0.7936363636363636
3681,9136.042000000005,3.0,3.2560000000000002,-0.55,15.789000000000001,0.7927272727272726
3682,9146.057000000004,3.0,3.255,-0.55,15.865,0.7909090909090908
3683,9156.072000000004,3.0,3.255,-0.5489999999999999,15.85,0.7899999999999998
3684,9166.087000000003,3.0,3.255,-0.55,15.85,0.788181818181818
3685,9176.102000000003,3.0,3.255,-0.55,15.927,0.7872727272727271
3686,9186.117000000002,3.0,3.2539999999999996,-0.55,15.85,0.7854545454545453
3687,9196.132000000001,3.0,3.2539999999999996,-0.5489999999999999,15.85,0.7836363636363635
3688,9206.147,3.0,3.2539999999999996,-0.55,15.85,0.7827272727272726
3689,9216.162,3.0,3.2539999999999996,-0.55,15.912,0.7809090909090908
3690,9226.177,3.0,3.2539999999999996,-0.5489999999999999,15.85,0.7799999999999998
3691,9236.192,3.0,3.2539999999999996,-0.5489999999999999,15.927,0.778181818181818
3692,9246.206999999999,3.0,3.2539999999999996,-0.55,15.912,0.7772727272727272
3693,9256.222000000005,3.0,3.253,-0.55,15.912,0.7754545454545454
3694,9266.237000000005,3.0,3.253,-0.5489999999999999,15.927,0.7745454545454543
3695,9276.252000000004,3.0,3.253,-0.55,15.85,0.7727272727272726
3696,9286.267000000003,3.0,3.253,-0.5489999999999999,15.85,0.7718181818181817
3697,9296.282000000003,3.0,3.252,-0.55,15.989,0.7699999999999999
3698,9306.297000000002,3.0,3.252,-0.55,15.912,0.7690909090909089
3699,9316.312000000002,3.0,3.252,-0.5489999999999999,15.85,0.7672727272727271
3700,9326.327000000001,3.0,3.252,-0.55,15.912,0.7663636363636362
3701,9336.342,3.0,3.2510000000000003,-0.55,15.958,0.7645454545454544
3702,9346.357,3.0,3.2510000000000003,-0.55,15.912,0.7636363636363636
3703,9356.372,3.0,3.2510000000000003,-0.55,15.927,0.7618181818181817
3704,9366.386999999999,3.0,3.2510000000000003,-0.5489999999999999,15.85,0.7599999999999998
3705,9376.401999999998,3.0,3.2510000000000003,-0.55,15.927,0.759090909090909
3706,9386.417000000005,3.0,3.25,-0.55,15.927,0.7572727272727272
3707,9396.432000000004,3.0,3.25,-0.55,15.835,0.7563636363636362
3708,9406.447000000004,3.0,3.25,-0.55,15.835,0.7545454545454544
3709,9416.462000000003,3.0,3.2489999999999997,-0.5489999999999999,15.85,0.7536363636363635
3710,9426.477000000003,3.0,3.2489999999999997,-0.55,15.912,0.7518181818181817
3711,9436.492000000002,3.0,3.2489999999999997,-0.55,15.835,0.7509090909090907
3712,9446.507000000001,3.0,3.2489999999999997,-0.55,15.927,0.749090909090909
3713,9456.522,3.0,3.248,-0.55,15.927,0.7481818181818181
3714,9466.537,3.0,3.248,-0.55,15.927,0.7463636363636362
3715,9476.552,3.0,3.248,-0.55,15.927,0.7454545454545454
3716,9486.567,3.0,3.248,-0.55,15.942,0.7436363636363635
3717,9496.581999999999,3.0,3.247,-0.55,16.004,0.7427272727272726
3718,9506.597000000005,3.0,3.247,-0.55,16.004,0.7409090909090909
3719,9516.612000000005,3.0,3.247,-0.55,15.865,0.739090909090909
3720,9526.627000000004,3.0,3.2460000000000004,-0.55,15.942,0.738181818181818
3721,9536.642000000003,3.0,3.2460000000000004,-0.55,16.004,0.7363636363636362
3722,9546.657000000003,3.0,3.2460000000000004,-0.55,15.88,0.7354545454545454
